gid,심야약국,응급실,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수
다사8105,0,0,0,0,0,0,0,5,0,0,0,73
다사2065,0,0,0,5,0,0,6,10,0,5,227,5356
다사8566,0,0,0,0,0,0,0,6,0,1,8,335
다사7318,0,0,0,0,0,0,1,5,0,1,63,1911
다사9490,0,0,0,0,0,0,0,0,0,0,0,30
다사5388,0,0,0,3,0,1,5,20,0,3,30,1622
다바4297,0,0,0,0,0,0,2,8,0,0,9,248
다사5491,0,0,0,0,0,0,0,8,0,0,0,58
다사8827,0,0,0,0,0,0,0,1,0,0,0,42
다바5883,0,0,0,0,0,0,0,0,0,0,0,76
다사6416,0,0,0,1,0,0,2,1,0,3,47,1495
다사6760,0,0,0,3,0,0,3,13,1,0,0,1094
다사5478,0,0,0,0,0,0,0,2,0,0,0,258
다사2269,0,0,0,0,0,0,1,4,0,0,0,179
다사9575,0,0,0,0,0,0,0,0,0,0,0,7
다사7719,0,0,0,0,0,0,0,1,0,0,0,169
라사0518,0,0,0,0,0,0,0,1,0,0,0,206
다사5986,0,0,0,0,0,0,0,1,0,0,0,85
다사4412,0,0,0,0,0,0,0,1,0,0,0,96
다사9964,0,0,0,4,0,1,3,6,0,3,101,1936
라사0517,0,0,0,0,0,0,0,0,0,0,0,69
다사4510,0,0,0,1,0,0,2,6,0,0,0,159
다사7467,0,0,0,0,0,0,0,0,0,0,0,77
라사1349,0,0,0,0,0,0,0,0,0,0,0,12
다사5122,0,0,0,0,0,0,3,9,0,6,279,4723
다바7097,0,0,0,0,0,0,0,0,0,0,0,40
다바6390,0,0,0,2,0,0,9,13,0,2,681,9103
라사0702,0,0,0,0,0,0,0,0,0,1,0,89
다사4988,0,0,0,0,0,0,0,3,0,0,0,44
다사7886,0,0,0,0,0,0,0,0,0,0,0,8
다사6198,0,0,0,0,0,0,0,0,0,0,0,8
라사1518,0,0,0,0,0,0,0,4,0,0,0,156
다아5107,0,0,0,0,0,0,0,4,0,0,0,27
다사8083,0,0,0,0,0,0,0,3,0,0,0,79
다바7988,0,0,0,0,0,0,0,2,0,0,6,223
다사3424,0,0,0,0,0,0,1,14,0,0,0,36
다사5094,0,0,0,0,0,0,0,3,0,0,0,0
다사6582,0,0,0,0,0,0,0,3,0,0,0,6
다사9842,0,0,0,0,0,1,2,6,0,1,18,788
라사0436,0,0,0,0,0,0,0,2,0,0,0,129
라사0904,0,0,0,0,0,0,0,0,0,0,0,68
라사0489,0,0,0,0,0,0,0,0,0,0,0,40
라사0393,0,0,0,0,0,0,0,4,0,0,0,68
라사2139,0,0,0,0,0,0,0,2,0,0,0,24
라사0854,0,0,0,0,0,0,0,0,0,0,0,6
다사4761,0,0,0,0,0,0,2,10,0,0,180,2527
라사1646,0,0,0,0,0,0,0,0,0,0,0,0
다사4882,0,0,0,0,0,0,0,0,0,0,0,18
다사6769,0,0,0,0,0,0,0,0,0,0,0,114
다사9724,0,0,0,1,0,0,1,5,0,1,65,1271
다사5002,0,0,0,0,0,0,0,8,0,1,0,191
다사5178,0,0,0,0,0,0,0,0,0,0,0,115
다사6907,0,0,0,0,0,0,0,0,0,0,0,0
다사7433,0,0,0,0,0,0,1,4,0,1,61,1315
다사6831,0,0,0,0,0,0,0,4,0,0,48,1209
다사5013,0,0,0,0,0,0,2,4,0,4,132,3702
다사8017,0,0,0,0,0,0,0,4,0,0,0,154
다바4097,0,0,0,0,0,0,0,2,0,0,0,176
라사1820,0,0,0,0,0,0,0,1,0,0,0,95
라사0132,0,0,0,0,0,0,0,0,0,0,0,64
라바0496,0,0,0,0,0,0,0,6,0,0,0,101
다사1863,0,0,0,0,0,0,3,4,0,0,0,151
다사5489,0,0,0,0,0,0,0,3,0,0,0,63
다사3026,0,0,0,0,0,0,0,18,0,0,0,57
다사3832,0,0,0,1,0,0,3,10,0,5,77,2788
다사5721,0,0,0,3,0,1,9,16,0,7,235,11398
다사3732,0,0,0,0,0,0,0,0,0,0,0,0
다사6844,0,0,0,0,0,0,0,0,0,0,0,6
다사7412,0,0,0,0,0,0,0,5,0,0,8,321
다사8508,0,0,0,0,0,0,0,5,0,0,0,60
다사9473,0,0,0,0,0,0,0,2,0,0,0,183
라사1742,0,0,0,0,0,0,0,2,0,0,0,120
다사8567,0,0,0,0,0,0,0,0,0,0,6,340
다사9115,0,0,0,0,0,0,0,0,0,0,0,30
다사9715,0,0,0,0,0,0,0,4,0,1,67,843
다사6794,0,0,0,0,0,0,0,3,0,0,0,7
다사8676,0,0,0,0,0,0,0,0,0,0,0,131
다사7283,0,0,0,2,0,0,3,8,0,2,40,1480
라사2352,0,0,0,0,0,0,0,4,0,0,0,57
다사7027,0,0,0,0,0,0,3,5,0,3,169,2763
다사3601,0,0,0,0,0,0,0,1,0,0,0,224
다사3273,0,0,0,0,0,0,0,0,0,0,0,26
다사2664,0,0,0,0,0,0,0,0,0,0,0,0
라사0016,0,0,0,0,0,0,0,0,0,0,0,247
다사7393,0,0,0,0,0,0,0,6,0,0,0,89
다사9254,0,0,0,0,0,0,0,0,0,0,0,21
라사0513,0,0,0,0,0,0,1,0,0,0,0,290
다바7589,0,0,0,1,0,1,23,11,0,2,45,3267
라바0099,0,0,0,0,0,0,0,1,0,0,0,170
다사2803,0,0,0,0,0,0,0,7,0,0,0,199
다사7438,0,0,0,0,0,0,0,0,0,0,0,0
다사7682,0,0,0,0,0,0,0,0,0,0,0,11
다사7304,0,0,0,2,0,1,4,8,0,5,171,3934
다사8605,0,0,0,0,0,0,1,0,0,0,6,156
라사2439,0,0,0,0,0,0,0,0,0,0,0,61
다사2866,0,0,0,0,0,0,1,2,0,0,0,30
다사9183,0,0,0,0,0,0,0,0,0,0,0,0
다바9697,0,0,0,0,0,0,0,1,0,0,0,84
다사5126,0,0,0,0,0,0,0,3,1,0,7,192
다사3679,0,0,0,1,0,0,5,6,0,0,0,777
다바9899,0,0,0,1,0,1,3,4,0,1,16,936
다사9854,0,0,0,0,0,0,0,0,0,0,0,19
라사1748,0,0,0,0,0,0,0,0,0,0,0,27
다바4497,0,0,0,0,0,0,0,0,0,0,0,10
다사9669,0,0,0,0,0,0,0,0,0,0,0,63
다바7584,0,0,0,0,0,0,0,1,0,0,0,33
다바7891,0,1,1,0,0,0,2,0,0,4,496,5736
다바8285,0,0,0,0,0,0,0,0,0,0,0,11
다바7997,0,0,0,0,0,0,0,2,0,0,0,79
다사7581,0,0,0,0,0,0,0,0,0,0,0,76
다아6511,0,0,0,0,0,0,0,0,0,0,0,7
라사0155,0,0,0,0,0,0,0,0,0,0,0,47
다사4177,0,0,0,0,0,0,1,1,0,0,0,50
다사3807,0,0,0,0,0,0,0,4,0,0,8,270
다사7387,0,0,0,0,1,0,4,4,0,2,283,3728
다바3498,0,0,0,0,0,0,0,0,0,0,0,0
라사0264,0,0,0,0,0,0,0,0,0,0,0,11
다사3117,0,0,0,0,0,0,0,0,0,0,0,14
다사2908,0,0,0,1,0,1,0,14,0,1,8,867
다사4716,0,0,0,0,0,1,0,4,0,0,0,139
다사9859,0,0,0,0,0,0,0,4,0,0,0,179
다사9346,0,0,0,0,0,0,0,2,0,1,0,208
다사3964,0,0,0,6,0,0,7,13,0,13,858,19691
다사4499,0,0,0,0,0,0,0,2,0,0,0,63
다사5901,0,0,0,0,0,0,0,2,0,0,0,141
라사1751,0,0,0,0,0,0,0,0,0,0,0,27
다사8599,0,0,0,0,0,0,0,2,0,0,0,50
다사6185,0,0,0,0,0,0,1,9,0,0,0,236
다사5919,0,0,0,26,0,0,27,17,0,40,896,29030
다사9566,0,0,0,0,0,0,0,0,0,0,0,65
다사4540,1,0,1,21,0,0,8,15,0,27,978,23653
다사3104,0,0,0,0,0,0,0,1,0,0,0,43
다사3077,0,0,0,0,0,0,0,0,0,0,0,39
다사7450,0,0,0,3,0,0,5,11,0,2,157,3725
다사7604,0,0,0,0,0,0,0,0,0,0,0,16
다사9251,0,0,0,0,0,0,0,0,0,0,0,87
다사4228,0,0,0,0,0,0,0,2,0,0,0,76
다사9917,0,0,0,2,0,0,9,14,0,6,360,6910
다사3255,0,0,0,0,0,0,0,1,0,1,69,1248
라사1006,0,0,0,0,0,0,0,0,0,0,0,24
다사7509,0,0,0,0,0,0,0,1,0,0,6,169
다사8489,0,0,0,0,0,0,0,0,0,0,0,0
라사0458,0,0,0,0,0,0,0,0,0,0,0,6
라사0245,0,0,0,0,0,0,0,0,0,0,0,132
다바5888,0,0,0,0,0,0,0,0,0,0,0,24
라사0075,0,0,0,0,0,0,0,0,0,0,0,27
다바7982,0,0,0,0,0,0,0,0,0,0,0,133
라사0644,0,0,0,0,0,0,0,3,0,1,6,131
다사7453,0,0,0,4,0,0,4,7,0,11,350,12381
다바6697,0,0,0,0,0,0,0,3,0,0,0,219
다아6007,0,0,0,0,0,0,0,2,0,0,0,53
다사3462,0,0,0,0,0,0,1,6,0,1,201,2407
다사9159,0,0,0,0,0,0,0,0,0,0,0,81
다사3075,0,0,0,0,0,0,2,7,0,0,12,597
다사7011,0,0,0,0,0,0,0,0,0,0,0,47
다사3279,0,0,0,0,0,0,0,4,0,0,0,249
다사9039,0,0,0,0,0,0,0,6,0,0,0,157
다사8548,0,0,0,0,0,0,0,2,0,0,0,34
다바5389,0,0,0,0,0,0,1,3,0,0,9,621
다사5973,0,0,0,8,0,0,8,27,1,20,331,11366
다사5296,0,0,0,0,0,0,0,2,0,0,0,95
다바9398,0,0,0,0,0,0,0,0,0,0,0,246
다아6706,0,0,0,0,0,0,0,1,0,0,0,23
다사8059,0,0,0,0,0,0,0,0,0,0,0,58
다사7711,0,0,0,0,0,0,1,4,0,2,0,401
다아5305,0,0,0,0,0,0,0,2,0,0,0,41
다바4198,0,0,0,0,0,0,0,2,0,0,0,65
다사7347,0,0,0,0,0,0,2,10,0,1,20,728
라사0037,0,0,0,0,0,0,0,3,0,0,0,132
다아6320,0,0,0,0,0,0,0,0,0,0,0,0
다사4206,0,0,0,0,0,0,0,8,0,0,0,127
라사0168,0,0,0,0,0,0,0,0,0,0,0,11
다사5012,0,0,0,0,0,0,0,3,0,0,0,26
다사7457,0,0,0,0,0,0,0,4,0,0,0,70
다사5909,0,0,0,2,0,1,6,12,1,12,449,9149
다사8727,0,0,0,0,0,0,1,2,0,0,0,95
다사2913,0,0,0,0,0,0,0,1,0,0,0,121
다바7288,0,0,0,0,0,0,0,2,0,0,0,39
라사1035,0,0,0,0,0,0,0,3,0,0,0,232
다사8091,0,0,0,0,0,0,0,0,0,0,0,22
라사0163,0,0,0,0,0,0,0,9,0,0,0,231
다사8906,0,0,0,0,0,0,1,9,0,0,7,322
라사0917,0,0,0,0,0,0,0,1,0,0,0,231
다사7293,0,0,0,0,0,0,2,9,0,0,0,474
다바6495,0,0,0,0,0,0,0,1,0,0,0,73
라사1423,0,0,0,0,0,0,0,1,0,0,7,213
다사4483,0,0,0,4,0,0,4,22,0,1,88,3355
다사9828,0,0,0,0,0,0,0,0,0,0,0,39
다사7257,0,0,0,0,0,0,0,6,0,1,14,669
다사6824,0,0,0,0,0,0,0,0,0,0,0,0
다아7505,0,0,0,0,0,0,0,0,0,0,0,0
다사5587,0,0,0,0,0,0,0,13,0,0,0,161
라사0585,0,0,0,0,0,0,0,2,0,0,0,60
다사6707,0,0,0,1,0,0,1,0,0,9,653,6232
다사7363,0,0,0,0,0,0,2,8,0,1,16,1410
다사3610,0,0,0,0,0,0,0,1,0,0,0,166
다사8627,0,0,0,3,0,1,7,14,0,1,111,3139
다사5878,0,0,0,0,0,0,0,0,0,0,0,0
다사8733,0,0,0,0,0,0,0,0,0,0,0,0
다아6407,0,0,0,0,0,0,0,2,0,0,0,37
다사7830,0,0,0,0,0,0,6,6,0,9,507,9648
다사8699,0,0,0,0,0,0,0,2,0,0,0,126
다사7431,0,0,0,0,0,0,1,5,0,0,0,395
다사1673,0,0,0,0,0,0,0,2,0,0,0,114
다사5570,0,0,0,0,0,0,0,3,0,0,0,83
다사7164,0,0,0,0,0,0,0,9,0,0,0,223
다사7605,0,0,0,0,0,0,0,0,0,0,0,0
다바8599,0,0,0,0,0,0,0,0,0,0,0,34
다사8820,0,0,0,0,0,0,0,0,0,0,0,33
다사8479,0,0,0,0,0,0,0,0,0,0,0,148
라사1629,0,0,0,0,0,0,0,0,0,0,0,7
라사1812,0,0,0,0,0,0,0,4,0,0,0,97
라사0535,0,0,0,0,0,0,0,0,0,0,0,37
라사0004,0,0,0,0,0,0,0,5,0,0,0,53
다사5475,0,0,0,0,0,0,2,2,0,3,102,2502
라사0080,0,0,0,0,0,0,0,8,0,3,30,1663
다사6659,0,0,0,7,0,0,16,28,1,13,1157,17166
다사3781,0,0,0,0,0,0,0,4,0,0,0,176
다사5191,0,0,0,0,0,0,0,3,0,0,0,42
다사6426,0,0,0,4,0,0,14,43,1,22,887,18595
다아8702,0,0,0,0,0,0,0,2,0,0,0,76
다사8810,0,0,0,0,0,0,0,7,0,0,0,128
다사2109,0,0,0,0,0,0,0,0,0,0,0,12
라사0235,0,0,0,0,0,0,0,0,0,0,0,70
라사1031,0,0,0,0,0,0,0,4,0,0,0,63
다사4362,0,0,0,0,0,0,0,0,0,0,0,37
라사2440,0,0,0,0,0,0,0,2,0,0,0,36
라사0525,0,0,0,0,0,0,0,2,0,0,0,119
다사3180,0,0,0,0,0,0,0,9,0,0,0,172
다사7673,0,0,0,0,0,0,0,0,0,0,0,35
라사0410,0,0,0,0,0,0,0,5,0,3,51,1581
라사1425,0,0,0,1,0,0,0,0,0,0,12,148
다사8417,0,0,0,0,0,0,0,2,0,0,0,115
다바3593,0,0,0,0,0,0,0,4,0,1,0,260
다아6316,0,0,0,0,0,0,0,0,0,0,0,0
다바5291,0,0,0,0,0,0,0,5,0,1,0,170
다사7117,0,0,0,0,0,0,0,0,0,0,0,0
다사5676,0,0,0,0,0,0,1,19,0,0,15,951
다아5302,0,0,0,0,0,0,0,2,0,0,0,46
다사6210,0,0,0,8,0,0,6,17,0,18,800,17836
다바5587,0,0,0,0,0,0,0,2,0,0,0,16
다바7697,0,0,0,0,0,0,0,0,0,0,0,24
다사4123,0,0,0,2,0,0,12,22,0,18,650,19387
다사1869,0,0,0,0,0,0,0,0,0,0,0,76
다사8223,0,0,0,0,0,0,0,0,0,0,0,11
다아5902,0,0,0,0,0,0,0,0,0,0,0,108
다사8056,0,0,0,0,0,0,0,4,0,0,0,106
다사8696,0,0,0,0,0,0,0,0,0,0,0,0
다아6104,0,0,0,0,0,0,0,2,0,0,7,131
다사5704,0,0,0,0,0,0,1,4,0,0,0,501
다사7168,0,1,1,10,0,0,13,10,0,11,209,7813
다사6478,0,0,0,0,0,0,3,13,0,7,170,3829
다사6672,0,0,0,1,0,0,5,12,0,19,865,9810
다사3167,0,0,0,0,0,0,2,7,0,0,7,313
라사0068,0,0,0,0,0,0,0,2,0,0,0,27
라사0607,0,0,0,0,0,0,2,6,0,2,123,897
라사0111,0,0,0,0,0,0,0,3,0,0,0,188
라사1437,0,0,0,0,0,0,0,0,0,0,0,106
다바6194,0,0,0,0,0,0,2,2,0,1,46,1963
다사2059,0,0,0,0,0,0,2,4,0,0,25,573
다사5062,0,0,0,0,0,0,0,0,0,1,14,410
다사3887,0,0,0,0,0,0,0,2,0,0,0,173
다사9417,0,0,0,0,0,0,0,2,0,0,0,155
다사7380,0,0,0,0,0,0,0,2,0,0,0,142
다사4697,0,0,0,0,0,0,0,1,0,0,0,42
라사1103,0,0,0,0,0,0,0,4,0,0,0,80
다사9838,0,0,0,0,0,0,0,2,0,0,0,155
라사0603,0,0,0,0,0,0,0,2,0,0,0,60
다사5687,0,0,0,0,0,0,0,2,0,0,0,206
다사7367,0,0,0,0,0,0,6,13,0,9,165,4625
라사1833,0,0,0,0,0,0,0,2,0,0,0,108
라사1204,0,0,0,0,0,0,0,2,0,0,0,73
다사5905,0,0,0,0,0,0,4,10,0,9,288,6568
다사3919,0,0,0,0,0,0,0,5,0,0,0,184
다사4691,0,0,0,0,0,0,0,2,0,0,0,11
다사8499,0,0,0,0,0,0,0,0,0,0,0,76
다사6330,0,0,0,0,0,0,0,0,0,0,11,305
라사0548,0,0,0,0,0,0,0,0,0,0,0,52
다사2812,0,0,0,0,0,0,0,0,0,0,0,12
다사9051,0,0,0,0,0,0,0,0,0,0,0,31
다사5874,0,0,0,0,0,0,0,7,0,0,0,249
라사1109,0,0,0,0,0,0,0,2,0,0,0,34
라바0595,0,0,0,0,0,0,0,0,0,0,0,11
라사0208,0,0,0,0,0,0,0,0,0,0,0,92
라사0440,0,0,0,0,0,0,0,0,0,0,0,116
라사2647,0,0,0,0,0,0,0,0,0,0,0,0
다아5106,0,0,0,0,0,0,0,0,0,0,0,0
다사6394,0,0,0,0,0,0,0,0,0,0,0,0
다사4484,0,0,0,0,0,0,0,2,0,0,0,143
다사6129,0,0,0,2,0,0,2,10,0,0,8,115
라사0409,0,0,0,0,0,0,0,3,0,0,0,129
다사7541,0,0,0,0,0,0,0,0,0,0,0,83
다아6918,0,0,0,0,0,0,0,0,0,0,0,0
다사4905,0,0,0,0,0,0,0,2,0,1,0,176
라사0107,0,0,0,0,0,0,0,6,0,0,0,85
다바7784,0,0,0,1,0,0,1,2,0,0,0,449
다사8168,0,0,0,0,0,0,0,0,0,0,0,0
다사3059,1,1,1,5,0,0,2,12,0,1,171,3063
다사4779,0,0,0,0,0,0,1,0,0,0,0,51
라사0116,0,0,0,0,0,0,0,4,0,2,0,119
다사9583,0,0,0,0,0,0,0,0,0,0,0,0
다바6594,0,0,0,0,0,0,0,3,0,0,0,108
다사6092,0,0,0,0,0,0,2,14,1,2,34,1080
라사0841,0,0,0,0,0,0,0,0,0,0,0,73
라사1045,0,0,0,0,0,0,0,0,0,0,7,285
다사7841,0,0,0,0,0,0,0,0,0,0,0,6
다사8130,0,0,0,0,0,0,4,6,0,5,326,4435
다사7979,0,0,0,0,0,0,0,0,0,0,0,0
다사9303,0,0,0,0,0,0,0,0,0,0,0,18
다사2976,0,0,0,0,0,0,1,8,0,0,11,327
라사0164,0,0,0,0,0,0,0,0,0,0,0,66
다사7918,0,0,0,0,0,0,1,5,0,1,8,359
다바8690,0,0,0,0,0,0,0,0,0,0,0,18
다사5799,0,0,0,0,0,0,0,1,0,0,0,9
다사6212,0,0,0,10,0,1,9,18,0,16,949,14870
다사4112,0,0,0,0,0,0,0,0,0,0,8,466
다사8362,0,0,0,0,0,0,0,0,0,1,15,255
다사3332,0,0,0,0,0,0,1,13,0,2,97,2031
다사4565,0,0,0,0,0,0,0,0,0,0,0,28
다바5688,0,0,0,0,0,0,0,1,0,0,0,155
다사4384,0,0,0,0,0,0,0,0,0,1,0,75
다사7820,0,0,0,0,0,0,0,4,0,0,7,239
다사4666,0,0,0,0,0,0,0,6,0,0,16,585
라사1845,0,0,0,0,0,0,0,0,0,0,0,21
다사6787,0,0,0,0,0,0,0,3,0,0,0,23
다사7116,0,0,0,0,0,0,0,0,0,1,0,28
다사7037,0,0,0,6,0,1,19,37,0,34,782,22983
라사0112,0,0,0,0,0,0,0,2,0,0,0,91
다사9610,0,0,0,0,0,0,0,2,0,0,0,151
다사3277,0,0,0,0,0,0,0,0,0,0,0,12
다사8107,0,0,0,0,0,0,0,0,0,0,0,67
다바7588,0,0,0,0,0,0,3,4,0,1,8,793
다사9743,0,0,0,0,0,0,2,4,0,1,92,1786
다사3665,0,0,0,13,0,0,20,33,0,24,527,22606
다사2979,0,0,0,0,0,0,0,8,0,0,0,96
다사5785,0,0,0,0,0,0,1,10,0,1,0,267
라사2149,0,0,0,0,0,0,0,4,0,0,0,99
다사3362,0,0,0,2,0,0,5,3,0,0,739,10156
다사2910,0,0,0,0,0,0,0,0,0,0,0,74
다사6396,0,0,0,0,0,0,0,0,0,0,0,0
다사3940,0,0,0,3,0,0,7,13,0,12,1089,12948
다사6409,0,0,0,0,0,0,3,7,0,4,220,2325
다사5682,0,0,0,0,0,0,0,6,0,0,0,62
라사0175,0,0,0,0,0,0,0,0,0,0,0,0
다사3430,0,0,0,0,0,0,0,2,0,0,0,25
다사6474,0,0,0,0,0,0,0,2,0,0,0,54
다사9621,0,0,0,2,0,1,6,11,0,7,417,7168
다사8709,0,0,0,0,0,0,0,1,0,0,0,104
다사5189,0,0,0,0,0,0,0,0,0,0,0,8
다사7330,0,0,0,0,0,0,0,0,0,0,0,14
다사6682,0,0,0,0,0,0,0,4,0,0,0,33
라사0265,0,0,0,0,0,0,0,3,0,2,0,35
다사5871,0,0,0,2,0,1,11,19,0,10,423,11532
다사6091,0,0,0,0,0,0,2,1,0,4,84,2440
다사7672,0,0,0,0,0,0,3,3,0,0,0,211
다사6917,0,0,0,0,0,0,0,3,0,0,10,508
라사0512,0,0,0,0,0,0,0,1,0,0,0,63
라사0435,0,0,0,0,0,0,0,0,0,0,0,83
다바7979,0,0,0,0,0,0,0,0,0,0,0,11
다사8565,0,0,0,0,0,0,1,9,0,0,11,370
다사6994,0,0,0,0,0,0,0,0,0,0,0,57
다사4711,0,0,0,0,0,0,0,2,0,0,0,36
다사7184,0,0,0,0,0,0,0,2,0,0,0,150
다사8930,0,0,0,0,0,0,0,0,0,0,0,198
다사2416,0,0,0,0,0,0,0,2,0,0,0,87
라사2148,0,0,0,0,0,0,0,2,0,0,0,15
다사1913,0,0,0,0,0,0,0,0,0,0,7,251
다사9317,0,0,0,0,0,0,0,0,0,0,0,47
라사0483,0,0,0,0,0,0,0,0,0,0,0,45
다아5804,0,0,0,0,0,0,0,1,0,0,0,33
다사9924,0,0,0,0,0,0,0,0,0,0,9,119
다바9293,0,0,0,0,0,0,0,2,0,0,0,31
다사4625,0,0,0,0,0,0,0,5,0,0,0,11
다사3070,0,0,0,0,0,0,8,14,0,5,36,1660
다사3784,0,0,0,13,0,0,7,31,1,9,246,6441
라사0355,0,0,0,0,0,0,0,3,0,0,0,110
라사0920,0,0,0,0,0,0,1,1,0,3,70,1314
다사9727,0,0,0,0,0,0,0,2,0,0,0,121
라사1533,0,0,0,0,0,0,0,2,0,1,0,57
다사5173,0,0,0,0,0,0,0,0,0,0,0,0
다사4394,0,0,0,0,0,0,0,0,0,0,0,7
다아6111,0,0,0,0,0,0,0,0,0,0,0,98
다바5588,0,0,0,0,0,0,0,2,0,0,0,86
다사5608,0,0,0,0,0,0,0,6,0,0,0,171
다아8105,0,0,0,0,0,0,0,0,0,0,0,0
다사3571,0,0,0,0,0,0,0,2,0,0,0,0
다사7691,0,0,0,0,0,0,0,1,0,0,0,70
라사1447,0,0,0,0,0,0,0,2,0,0,0,141
다사3810,0,0,0,0,0,0,0,0,0,0,0,75
다바4780,0,0,0,0,0,0,2,5,0,0,6,533
다사4671,0,0,0,0,0,0,0,4,0,1,0,205
다사9549,0,0,0,0,0,0,0,0,0,0,0,56
다사5134,0,0,0,8,0,0,10,18,0,7,424,16589
다아8200,0,0,0,0,0,0,0,2,0,0,0,104
다사7703,0,0,0,0,0,0,0,0,0,0,0,34
다사9022,0,0,0,0,0,0,0,6,0,0,0,495
라사1217,0,0,0,0,0,0,2,8,0,2,43,1010
라사1224,0,0,0,0,0,0,1,7,0,1,6,239
다사4308,0,0,0,0,0,0,0,2,0,0,0,118
라사1946,0,0,0,0,0,0,0,0,0,0,0,0
다사8944,0,0,0,0,0,0,0,2,0,0,0,27
다사5896,0,0,0,0,0,0,0,0,0,0,0,37
라사2549,0,0,0,0,0,0,0,0,0,0,0,0
다사8976,0,0,0,0,0,0,0,0,0,0,0,14
다아5801,0,0,0,0,0,0,0,0,0,0,0,0
다사7906,0,0,0,0,0,0,0,0,0,0,0,0
다바7789,0,0,0,0,0,0,0,2,0,0,0,110
다아8809,0,0,0,0,0,0,0,0,0,0,0,37
다사3328,0,0,0,0,0,0,10,6,0,5,40,3202
다사9214,0,0,0,0,0,0,0,0,0,0,0,46
라사0836,0,0,0,0,0,0,0,7,0,0,0,147
라사1350,0,0,0,0,0,0,0,0,0,0,0,77
다사3076,0,0,0,0,0,0,0,0,0,0,0,279
다바9895,0,0,0,0,0,0,0,0,0,0,0,31
다사8233,0,0,0,0,0,0,0,2,0,0,0,194
다사3609,0,0,0,1,0,0,4,6,0,0,0,606
다아7616,0,0,0,0,0,0,0,0,0,0,0,0
다사6288,0,0,0,0,0,0,0,5,0,1,0,335
다바6199,0,0,0,0,1,0,1,9,0,0,10,435
다사4194,0,0,0,0,0,0,0,7,0,0,0,329
다사5777,0,0,0,0,0,0,0,1,0,0,0,164
라사0081,1,0,1,3,0,0,2,12,0,5,138,3816
다사8271,0,0,0,0,0,0,0,2,0,0,0,179
다바6896,0,0,0,0,0,0,0,6,0,0,0,75
다사9420,0,1,1,9,0,1,19,12,0,10,268,11007
다바6990,0,0,0,0,0,0,0,0,0,0,0,135
다사4637,0,0,0,0,0,0,0,19,0,2,46,686
다바7686,0,0,0,0,0,0,0,2,0,2,0,139
라사1532,0,0,0,0,0,0,0,6,0,0,0,45
라사1405,0,0,0,0,0,0,0,0,0,0,0,58
다사6855,1,0,1,33,0,1,35,22,0,11,534,22551
다사8887,0,0,0,0,0,0,0,2,0,0,0,67
다바8594,0,0,0,0,0,0,0,3,0,0,0,163
다사6295,0,0,0,0,0,0,0,0,0,0,7,172
다사3367,0,0,0,0,0,0,6,8,0,9,567,11361
라사1039,0,0,0,0,0,0,0,0,0,0,0,103
다사9028,0,0,0,0,0,0,0,6,0,0,0,107
다사3979,0,0,0,0,0,0,0,3,0,0,0,80
다사9809,0,0,0,0,0,0,0,3,0,0,0,165
라사1139,0,0,0,0,0,0,0,2,0,0,0,54
다사5099,0,0,0,0,0,0,0,0,0,0,0,20
다사6996,0,0,0,0,0,0,0,0,0,0,0,39
다사5715,0,0,0,1,0,0,8,14,0,9,324,5408
다사2414,0,0,0,0,0,0,0,0,0,0,0,0
다바3794,0,0,0,0,0,0,5,3,0,0,0,135
라사2037,0,0,0,0,0,0,0,0,0,0,0,43
다아6005,0,0,0,0,0,0,0,5,0,0,0,82
다아6309,0,0,0,0,0,0,0,4,0,0,0,115
다사9537,0,0,0,0,0,0,0,0,0,0,0,16
다사4655,1,0,1,4,0,0,4,0,0,0,962,9889
다사8620,0,0,0,0,0,0,0,0,0,0,0,254
다사4209,0,0,0,0,0,0,1,5,0,0,22,550
다사4931,0,0,0,2,0,0,8,15,0,8,270,10377
다사8424,0,0,0,0,0,0,0,0,0,0,0,16
다바8489,0,0,0,0,0,1,2,14,0,3,9,442
다사2057,0,0,0,0,0,0,0,4,0,0,0,85
다사7645,0,0,0,0,0,0,0,2,0,1,15,280
다사8540,0,0,0,0,0,0,0,1,0,0,0,138
다사9146,0,0,0,0,0,0,0,4,1,1,34,930
다사3423,0,0,0,0,0,0,0,14,0,0,0,22
다바5294,0,0,0,0,0,0,1,8,0,0,0,324
다사6588,0,0,0,0,0,0,0,4,0,1,0,65
다사4261,0,0,0,0,0,0,0,6,1,0,20,1164
다사7177,0,0,0,0,0,0,0,0,0,0,0,0
라사1650,0,0,0,0,0,0,0,2,0,0,0,77
다바6383,0,0,0,0,0,0,0,5,0,0,0,210
라사1057,0,0,0,0,0,0,0,0,0,0,0,0
다사3131,0,0,0,3,0,0,5,4,0,10,639,6828
다아5610,0,0,0,0,0,0,0,4,0,0,0,267
다아7901,0,0,0,0,0,0,0,0,0,0,0,22
다사6202,0,0,0,0,0,0,5,19,0,2,30,1421
다사4155,0,0,0,0,0,0,0,2,0,0,0,32
다사5115,0,0,0,0,0,0,2,3,0,8,393,6613
다사9126,0,0,0,0,0,0,0,0,0,0,0,48
다사8710,0,0,0,0,0,0,0,1,0,0,0,159
다사9202,0,0,0,0,0,0,1,1,0,0,0,147
다아7513,0,0,0,0,0,0,0,0,0,0,0,0
